EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,Begin_Year,Begin_Month,Begin_Day,BEGIN_TIME,TOR_F_SCALE,Intensity_EF,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,INJURIES_INDIRECT,DEATHS_INDIRECT,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
628387,HARDIN CO.,LOVES STORE,2016,5,10,1656,EF0,0,0,0,0,0,CST-6,0,0,0.05,20,1,SSW,1,5/10/2016,1656,37.573,-88.2832,37.573,-88.2832
630137,FRANKLIN CO.,CLEBURNE,2016,5,11,1734,EF0,0,0,0,0,0,CST-6,0,0,0.05,30,1,ENE,1,5/11/2016,1734,37.9348,-89.0394,37.9348,-89.0394
655173,ST. CLAIR CO.,ROACHTOWN,2016,6,13,1630,EF0,0,0,0,0,0,CST-6,0,0,0.41,25,1,ESE,1,6/13/2016,1633,38.4646,-90.0069,38.4692,-90.0118
637298,STARK CO.,BRADFORD,2016,6,14,1815,EF0,0,0,0,0,0,CST-6,0,0,0.07,10,3,SW,2,6/14/2016,1816,41.1595,-89.7102,41.1598,-89.7089
646368,LEE CO.,WEST BROOKLYN,2016,6,22,1819,EF1,1,0,0,0,0,CST-6,0,0,4.1,300,1,W,0,6/22/2016,1835,41.6989,-89.1684,41.7012,-89.0972
646877,LEE CO.,WEST BROOKLYN,2016,6,22,1831,EF0,0,0,0,0,0,CST-6,0,0,0.1,50,1,NE,2,6/22/2016,1832,41.7134,-89.1286,41.7133,-89.1261
644591,BUREAU CO.,VAN ORIN,2016,6,22,1840,EF0,0,0,0,0,0,CST-6,0,0,0.58,25,3,SSW,3,6/22/2016,1842,41.516,-89.3762,41.5112,-89.3671
647801,LA SALLE CO.,EARLVILLE,2016,6,22,1859,EF1,1,0,0,0,0,CST-6,0,0,4.3,400,1,NNE,2,6/22/2016,1909,41.596,-88.9176,41.5692,-88.8433
647802,LA SALLE CO.,EARLVILLE,2016,6,22,1859,EF0,0,0,0,0,0,CST-6,0,0,0.3,75,3,NNE,3,6/22/2016,1900,41.6233,-88.8999,41.619,-88.9003
647803,LA SALLE CO.,EARLVILLE,2016,6,22,1902,EF1,1,0,0,0,0,CST-6,0,0,1.4,250,3,NNE,3,6/22/2016,1907,41.6152,-88.904,41.6,-88.889
644586,BUREAU CO.,NEW BEDFORD,2016,6,22,1904,EF0,0,0,0,0,0,CST-6,0,0,0.28,10,3,ESE,3,6/22/2016,1905,41.5052,-89.6737,41.5048,-89.6684
647805,LA SALLE CO.,TROY GROVE,2016,6,22,1911,EF1,1,0,0,0,0,CST-6,0,0,0.5,50,1,SW,0,6/22/2016,1912,41.4641,-89.0885,41.4644,-89.0792
647804,LA SALLE CO.,BAKER,2016,6,22,1922,EF1,1,0,0,0,0,CST-6,0,0,1.7,250,2,ENE,3,6/22/2016,1927,41.563,-88.7753,41.5656,-88.7424
647806,LA SALLE CO.,PRAIRIE CENTER,2016,6,22,1932,EF1,1,0,0,0,0,CST-6,0,0,0.5,50,4,SSE,4,6/22/2016,1933,41.414,-88.9084,41.4112,-88.9005
644580,BUREAU CO.,MALDEN,2016,6,22,1935,EF1,1,0,0,0,0,CST-6,0,0,0.48,50,0,SSE,1,6/22/2016,1938,41.414,-89.3675,41.4133,-89.3583
647807,LA SALLE CO.,PRAIRIE CENTER,2016,6,22,1948,EF1,1,0,0,0,0,CST-6,0,0,6.7,100,4,SE,1,6/22/2016,1953,41.4402,-88.8712,41.3812,-88.7732
647808,LA SALLE CO.,(MMO)MARSEILLES,2016,6,22,1953,EF2,2,0,0,0,0,CST-6,0,0,6.44,300,2,W,3,6/22/2016,2010,41.3669,-88.71,41.3669,-88.5919
647809,GRUNDY CO.,LANGHAM,2016,6,22,2010,EF1,1,0,0,0,0,CST-6,0,0,1.61,100,3,NW,2,6/22/2016,2015,41.3393,-88.5919,41.3303,-88.5632
647810,GRUNDY CO.,GORMAN,2016,6,22,2029,EF0,0,0,0,0,0,CST-6,0,0,0.7,100,1,WSW,1,6/22/2016,2036,41.266,-88.3734,41.2674,-88.3601
648258,LIVINGSTON CO.,GRAYMONT,2016,6,22,2106,EF2,2,0,4,0,0,CST-6,0,0,11.1,440,3,N,1,6/22/2016,2124,40.9183,-88.7776,40.8485,-88.5857
647811,IROQUOIS CO.,CLIFTON,2016,6,22,2112,EF1,1,0,0,0,0,CST-6,0,0,1.7,50,3,W,2,6/22/2016,2115,40.9223,-87.9891,40.9092,-87.9616
648267,LIVINGSTON CO.,CHATSWORTH,2016,6,22,2149,EF0,0,0,0,0,0,CST-6,0,0,0.1,10,2,NNW,2,6/22/2016,2150,40.7769,-88.2997,40.7763,-88.2989
648269,IROQUOIS CO.,CISSNA PARK,2016,6,22,2237,EF1,1,0,0,0,0,CST-6,0,0,3.1,440,2,NW,1,6/22/2016,2241,40.5867,-87.9016,40.5586,-87.8575
638612,MASSAC CO.,METROPOLIS,2016,7,6,1239,EF1,1,0,2,350000,0,CST-6,0,0,2.79,160,1,WNW,2,7/6/2016,1245,37.1526,-88.74,37.1616,-88.6906
653454,PUTNAM CO.,PUTNAM,2016,7,17,1918,EF0,0,0,0,0,0,CST-6,0,0,1.19,25,2,ENE,3,7/17/2016,1919,41.19,-89.36,41.1956,-89.3384
653455,PUTNAM CO.,FLORID,2016,7,17,1924,EF0,0,0,0,0,0,CST-6,0,0,0.24,25,1,S,1,7/17/2016,1925,41.22,-89.28,41.2208,-89.2755
648328,KANKAKEE CO.,BUCKINGHAM,2016,7,17,2041,EF1,1,0,0,0,0,CST-6,0,0,2.16,100,4,SSW,4,7/17/2016,2048,40.9996,-88.1923,40.9991,-88.1508
659015,COOK CO.,CICERO,2016,8,9,1448,EF0,0,0,0,0,0,CST-6,0,0,0.01,10,0,NE,0,8/9/2016,1458,41.832,-87.7261,41.832,-87.7261
657524,VERMILION CO.,CATLIN,2016,9,9,1713,EF0,0,0,0,0,10000,CST-6,0,0,0.1,10,2,SW,2,9/9/2016,1714,40.0449,-87.7278,40.0455,-87.726
657507,CHAMPAIGN CO.,BLOCK,2016,9,9,1731,EF2,2,0,0,800000,100000,CST-6,0,0,6.26,75,0,ENE,2,9/9/2016,1750,39.9728,-88.0739,39.9991,-87.9608
657512,VERMILION CO.,(DNV)VERMLION APT DA,2016,9,9,1734,EF1,1,0,0,50000,0,CST-6,0,0,1.63,50,3,WNW,2,9/9/2016,1743,40.2213,-87.6437,40.2319,-87.6161
657516,CLARK CO.,CASEY,2016,9,9,1744,EF0,0,0,0,0,10000,CST-6,0,0,0.1,10,1,SSW,1,9/9/2016,1745,39.2797,-87.9859,39.2806,-87.9841
658910,ROCK ISLAND CO.,COYNE CENTER,2016,10,6,2141,EF0,0,0,0,0,0,CST-6,0,0,4.86,10,3,ESE,2,10/6/2016,2146,41.3796,-90.5125,41.4148,-90.4314
658919,ROCK ISLAND CO.,CORDOVA,2016,10,6,2157,EF1,1,0,0,0,0,CST-6,0,0,1.91,200,2,SW,1,10/6/2016,2200,41.6625,-90.3373,41.679,-90.3076
678119,STARK CO.,CASTLETON,2017,2,28,1612,EF1,1,0,0,100000,0,CST-6,0,0,5.01,100,1,SSE,2,2/28/2017,1619,41.1113,-89.7134,41.1569,-89.6386
674945,BUREAU CO.,MILO,2017,2,28,1619,EF1,1,0,0,0,0,CST-6,0,0,0.52,100,4,SW,4,2/28/2017,1620,41.156,-89.6386,41.1606,-89.6307
674612,LA SALLE CO.,CEDAR PT,2017,2,28,1627,EF0,0,0,0,0,0,CST-6,0,0,1.75,50,2,WNW,1,2/28/2017,1630,41.2785,-89.1627,41.2795,-89.1294
674944,WHITESIDE CO.,COLETA,2017,2,28,1644,EF1,1,0,0,0,0,CST-6,0,0,2.62,75,3,ESE,2,2/28/2017,1646,41.8883,-89.7512,41.8971,-89.7016
674617,LA SALLE CO.,(MMO)MARSEILLES,2017,2,28,1658,EF1,1,0,0,0,0,CST-6,0,0,2.8,200,1,WSW,1,2/28/2017,1702,41.3648,-88.7066,41.3701,-88.6531
674620,GRUNDY CO.,STOCKDALE,2017,2,28,1704,EF0,0,0,0,0,0,CST-6,0,0,1.2,200,5,WNW,4,2/28/2017,1706,41.3753,-88.5841,41.3804,-88.5628
674622,OGLE CO.,CARTHAGE,2017,2,28,1707,EF1,1,0,0,0,0,CST-6,0,0,1.5,50,2,NNE,2,2/28/2017,1709,41.9478,-89.3098,41.9498,-89.2821
678120,PEORIA CO.,DUNLAP,2017,2,28,1710,EF0,0,0,0,0,0,CST-6,0,0,0.07,25,3,E,3,2/28/2017,1711,40.8645,-89.6086,40.8647,-89.6072
678121,PEORIA CO.,EDGEWATER TERRACE,2017,2,28,1715,EF0,0,0,0,75000,0,CST-6,0,0,0.89,100,1,N,0,2/28/2017,1717,40.878,-89.5212,40.88,-89.5044
678122,WOODFORD CO.,LOW PT,2017,2,28,1726,EF3,3,0,0,1500000,0,CST-6,0,0,3.36,400,4,NW,1,2/28/2017,1731,40.9128,-89.3609,40.924,-89.2983
678123,MARSHALL CO.,WILBERN,2017,2,28,1731,EF2,2,0,0,500000,0,CST-6,0,0,13.6,600,2,SSE,5,2/28/2017,1749,40.924,-89.2983,40.9772,-89.0474
677693,LA SALLE CO.,RUTLAND,2017,2,28,1749,EF0,0,0,0,0,0,CST-6,0,0,0.81,600,0,SE,1,2/28/2017,1750,40.9772,-89.0474,40.9854,-89.0363
677696,LA SALLE CO.,LEEDS,2017,2,28,1753,EF2,2,0,0,0,0,CST-6,0,0,4.5,75,2,S,4,2/28/2017,1759,40.9856,-88.9865,41.0055,-88.9105
679706,RANDOLPH CO.,ROCKWOOD,2017,2,28,2012,EF2,2,0,0,0,0,CST-6,0,0,2.94,700,1,SW,2,2/28/2017,2018,37.8222,-89.7124,37.8371,-89.6619
677489,JACKSON CO.,CORA,2017,2,28,2018,EF3,3,0,0,6000000,0,CST-6,0,0,28.77,850,1,NNE,4,2/28/2017,2050,37.8371,-89.6619,37.9392,-89.1503
677492,FRANKLIN CO.,MULKEYTOWN,2017,2,28,2050,EF3,3,0,0,800000,0,CST-6,0,0,4.37,400,3,SW,2,2/28/2017,2057,37.9392,-89.1503,37.9503,-89.0713
682437,BROWN CO.,VERSAILLES,2017,2,28,2133,EF1,1,0,1,0,0,CST-6,0,0,0.66,50,1,WNW,0,2/28/2017,2134,39.8845,-90.6636,39.887,-90.6516
674943,BUREAU CO.,CHERRY,2017,2,28,2143,EF1,1,0,0,0,0,CST-6,0,0,2.33,50,2,WSW,0,2/28/2017,2146,41.4151,-89.2608,41.4233,-89.2171
677521,WILLIAMSON CO.,CRAINVILLE,2017,2,28,2244,EF1,1,0,0,6000,0,CST-6,0,0,7.36,25,1,SSE,1,2/28/2017,2254,37.7385,-89.0626,37.786,-88.9419
680381,JACKSON CO.,ETHERTON,2017,3,1,408,EF0,0,0,0,2000,0,CST-6,0,0,4.11,25,3,WNW,3,3/1/2017,413,37.7013,-89.3705,37.7164,-89.2978
690046,WHITESIDE CO.,NEWTON CORNERS,2017,3,6,2253,EF1,1,0,0,0,0,CST-6,0,0,1.54,10,1,SW,0,3/6/2017,2301,41.7165,-90.1358,41.7288,-90.111
686765,MASON CO.,EASTON,2017,3,6,2352,EF1,1,0,0,150000,0,CST-6,0,0,6.76,150,3,NNW,5,3/6/2017,2357,40.2633,-89.8563,40.3177,-89.7497
686766,TAZEWELL CO.,WINKEL,2017,3,7,0,EF1,1,0,0,175000,0,CST-6,0,0,7.38,150,3,W,2,3/7/2017,6,40.3459,-89.6934,40.4154,-89.5869
686767,TAZEWELL CO.,DELAVAN,2017,3,7,9,EF2,2,0,0,120000,0,CST-6,0,0,2.8,200,2,NNE,2,3/7/2017,13,40.392,-89.5381,40.4172,-89.4965
690045,BUREAU CO.,LADD,2017,3,7,14,EF0,0,0,0,0,0,CST-6,0,0,0.29,25,1,E,1,3/7/2017,15,41.382,-89.205,41.381,-89.207
686707,MACOUPIN CO.,SAWYERVILLE,2017,3,7,50,EF1,1,0,0,0,0,CST-6,0,0,6.71,100,0,SE,3,3/7/2017,57,39.0745,-89.815,39.1116,-89.6994
686708,MONTGOMERY CO.,LITCHFIELD MUNI ARPT,2017,3,7,57,EF0,0,0,0,0,0,CST-6,0,0,6.21,50,4,SSW,3,3/7/2017,103,39.1116,-89.6994,39.1526,-89.5962
686717,MONTGOMERY CO.,IRVING,2017,3,7,114,EF1,1,0,0,0,0,CST-6,0,0,7.17,100,0,NNE,2,3/7/2017,119,39.2061,-89.3969,39.2616,-89.2837
685054,WILLIAMSON CO.,CARTERVILLE,2017,4,5,1310,EF1,1,0,0,35000,0,CST-6,0,0,0.1,25,5,SW,5,4/5/2017,1311,37.7004,-89.1492,37.7005,-89.1473
692918,JERSEY CO.,DELHI,2017,4,29,1502,EF1,1,0,0,0,0,CST-6,0,0,1.68,50,4,ENE,5,4/29/2017,1504,39.0711,-90.1723,39.0841,-90.1458
692919,MACOUPIN CO.,PIASA,2017,4,29,1504,EF0,0,0,0,0,0,CST-6,0,0,0.68,25,3,SSW,2,4/29/2017,1505,39.0841,-90.1458,39.09,-90.1357
691595,MORGAN CO.,ALEXANDER,2017,4,29,1520,EF0,0,0,0,0,0,CST-6,0,0,0.68,10,2,NE,3,4/29/2017,1521,39.7459,-90,39.7557,-89.9985
692213,MACON CO.,ARGENTA,2017,5,10,1849,EF0,0,0,0,8000,0,CST-6,0,0,0.1,20,2,S,2,5/10/2017,1850,39.9516,-88.8247,39.9522,-88.8229
703346,ROCK ISLAND CO.,ILLINOIS CITY,2017,5,17,1604,EF0,0,0,0,0,0,CST-6,0,0,0.71,25,9,WSW,8,5/17/2017,1605,41.3483,-91.0521,41.3571,-91.0452
703347,MERCER CO.,GRIFFIN,2017,5,17,1900,EF1,1,0,0,25000,0,CST-6,0,0,5.73,150,2,NW,2,5/17/2017,1907,41.2447,-90.5062,41.307,-90.4334
703348,HENRY CO.,MINERAL,2017,5,17,1907,EF1,1,0,0,15000,0,CST-6,0,0,2.38,150,32,W,30,5/17/2017,1909,41.307,-90.4334,41.3329,-90.4032
703394,HENRY CO.,HOOPPOLE,2017,5,17,1944,EF1,1,0,0,0,0,CST-6,0,0,2.06,50,4,WSW,3,5/17/2017,1947,41.5468,-89.9994,41.5688,-89.9725
703392,HENRY CO.,GALVA,2017,5,17,2020,EF2,2,0,1,40000,0,CST-6,0,0,1.29,50,2,SW,1,5/17/2017,2021,41.1533,-90.0811,41.168,-90.066
690823,BOONE CO.,BELVIDERE ARPT,2017,5,17,2121,EF1,1,0,0,100000,0,CST-6,0,0,8.36,100,1,NNE,3,5/17/2017,2131,42.3341,-88.8221,42.4194,-88.706
690824,MCHENRY CO.,CHEMUNG,2017,5,17,2131,EF1,1,0,0,0,0,CST-6,0,0,1.94,100,2,W,1,5/17/2017,2134,42.4194,-88.706,42.438,-88.6775
703396,WHITESIDE CO.,DENROCK,2017,5,23,1352,EF0,0,0,0,0,0,CST-6,0,0,0.26,15,2,WSW,1,5/23/2017,1353,41.6895,-90.01,41.6895,-90.005
695608,CHRISTIAN CO.,ASSUMPTION,2017,5,23,1530,EF0,0,0,0,0,0,CST-6,0,0,0.1,10,1,WNW,1,5/23/2017,1531,39.5299,-89.0704,39.5298,-89.0685
695609,KNOX CO.,MAQUON,2017,5,23,1905,EF0,0,0,0,0,0,CST-6,0,0,0.15,10,1,N,1,5/23/2017,1906,40.8137,-90.1668,40.8138,-90.164
695630,VERMILION CO.,ROSSVILLE JCT,2017,5,26,1653,EF1,1,0,0,45000,0,CST-6,0,0,0.29,75,2,SSE,2,5/26/2017,1654,40.3299,-87.6387,40.3278,-87.6339
716550,WILL CO.,BEECHER,2017,6,9,1505,EF0,0,0,0,0,0,CST-6,0,0,0.21,20,0,ENE,1,6/9/2017,1506,41.3534,-87.6233,41.3543,-87.6194
717099,WINNEBAGO CO.,CHERRY VLY,2017,6,28,1914,EF1,1,0,0,0,0,CST-6,0,0,5.86,200,1,S,6,6/28/2017,1922,42.211,-88.948,42.197,-88.835
717100,WINNEBAGO CO.,CHERRY VLY,2017,6,28,1923,EF1,1,0,0,0,0,CST-6,0,0,1.64,100,7,ESE,9,6/28/2017,1925,42.208,-88.81,42.208,-88.778
702638,PEORIA CO.,PRINCEVILLE,2017,7,10,1645,EF0,0,0,0,0,0,CST-6,0,0,1.6,50,3,S,2,7/10/2017,1653,40.8863,-89.7398,40.8837,-89.7093
716075,WHITESIDE CO.,FULTON,2017,7,21,1819,EF1,1,0,0,40000,2000,CST-6,0,0,3.72,150,0,NE,4,7/21/2017,1826,41.8722,-90.1666,41.8965,-90.1021
715932,JEFFERSON CO.,INA,2017,8,2,1727,EF0,0,0,0,0,0,CST-6,0,0,0.5,40,2,W,2,8/2/2017,1729,38.15,-88.9368,38.15,-88.9276
718938,STEPHENSON CO.,BOLTON,2017,8,16,1821,EF1,1,0,0,0,0,CST-6,0,0,2.79,75,3,N,3,8/16/2017,1828,42.2741,-89.7316,42.3122,-89.7134
718942,JO DAVIESS CO.,RODDEN,2017,8,16,1822,EF1,1,0,0,0,0,CST-6,0,0,0.54,60,1,N,1,8/16/2017,1824,42.3414,-90.3187,42.3474,-90.3118
718945,STEPHENSON CO.,SCIOTA MILLS,2017,8,16,1828,EF0,0,0,0,0,0,CST-6,0,0,3.25,20,3,SW,1,8/16/2017,1838,42.3222,-89.7119,42.3666,-89.6911
724388,HANCOCK CO.,BOWEN,2017,10,14,1725,EF0,0,0,0,0,0,CST-6,0,0,0.82,25,1,WNW,0,10/14/2017,1726,40.2324,-91.0823,40.2335,-91.0669
724199,RICHLAND CO.,PURETON,2017,11,5,1724,EF1,1,0,0,70000,0,CST-6,0,0,6.84,50,1,NNW,4,11/5/2017,1733,38.7468,-88.2289,38.7766,-88.1079
724006,PERRY CO.,DU QUOIN,2017,11,18,1215,EF0,0,0,0,250000,0,CST-6,0,0,0.68,30,0,WSW,0,11/18/2017,1216,38.0184,-89.2386,38.02,-89.2263
724008,MASSAC CO.,ROUND KNOB,2017,11,18,1338,EF0,0,0,0,5000,0,CST-6,0,0,0.09,30,1,SE,1,11/18/2017,1339,37.2351,-88.7367,37.2349,-88.7351
744693,FAYETTE CO.,AUGSBURG,2018,4,3,1520,EF2,2,0,0,0,0,CST-6,0,0,10.87,100,2,NE,2,4/3/2018,1534,38.8877,-88.9976,38.9394,-88.8065
746451,EFFINGHAM CO.,EDGEWOOD,2018,4,3,1534,EF1,1,0,0,0,0,CST-6,0,0,7.33,100,9,W,4,4/3/2018,1541,38.9394,-88.8065,38.9785,-88.6797
742306,WILLIAMSON CO.,CRAINVILLE,2018,4,3,1617,EF1,1,0,0,250000,0,CST-6,0,0,9.98,125,1,NNW,2,4/3/2018,1633,37.7616,-89.0737,37.7893,-88.8943
742314,WILLIAMSON CO.,PITTSBURG,2018,4,3,1639,EF1,1,0,0,40000,0,CST-6,0,0,1.93,150,1,N,3,4/3/2018,1642,37.7845,-88.85,37.7956,-88.8176
743572,WILLIAMSON CO.,CORINTH,2018,4,3,1647,EF1,1,0,0,7000,0,CST-6,0,0,1.55,200,3,ESE,4,4/3/2018,1650,37.8071,-88.7347,37.8122,-88.707
742316,SALINE CO.,BANLICK,2018,4,3,1650,EF2,2,0,0,500000,0,CST-6,0,0,10.8,350,1,SW,2,4/3/2018,1707,37.8122,-88.707,37.8469,-88.5141
742313,MASSAC CO.,METROPOLIS MUNI ARPT,2018,4,3,1729,EF1,1,0,0,130000,0,CST-6,0,0,10.59,75,0,SW,4,4/3/2018,1743,37.1759,-88.7551,37.198,-88.5648
742311,WHITE CO.,NEW HAVEN,2018,4,3,1738,EF1,1,0,0,50000,0,CST-6,0,0,2.25,225,5,NE,7,4/3/2018,1742,37.9512,-88.0651,37.9742,-88.0359
750132,CHRISTIAN CO.,CLARKSDALE,2018,5,15,1537,EF0,0,0,0,0,0,CST-6,0,0,1.84,25,2,SE,1,5/15/2018,1544,39.4581,-89.3357,39.4404,-89.3099
758281,GREENE CO.,HILLVIEW,2018,5,15,1721,EF0,0,0,0,0,0,CST-6,0,0,0.69,50,4,SW,4,5/15/2018,1722,39.4191,-90.603,39.416,-90.6153
758282,PIKE CO.,BEECREEK,2018,5,15,1722,EF0,0,0,0,0,0,CST-6,0,0,0.17,50,1,NE,1,5/15/2018,1723,39.416,-90.6153,39.4152,-90.6182
750153,CUMBERLAND CO.,NEOGA,2018,5,27,1530,EF0,0,0,0,0,0,CST-6,0,0,0.81,25,3,ENE,2,5/27/2018,1536,39.3302,-88.395,39.3217,-88.4055
757169,LA SALLE CO.,(MMO)MARSEILLES,2018,5,30,1830,EF0,0,0,0,0,0,CST-6,0,0,0.9,30,1,NNW,0,5/30/2018,1850,41.3802,-88.6832,41.3706,-88.6714
751230,UNION CO.,WOLF LAKE,2018,5,31,1854,EF1,1,0,0,70000,0,CST-6,0,0,3.11,150,3,WSW,1,5/31/2018,1902,37.481,-89.4697,37.504,-89.4211
751231,UNION CO.,WOLF LAKE,2018,5,31,1855,EF0,0,0,0,7000,0,CST-6,0,0,1.12,50,3,SSW,2,5/31/2018,1859,37.4662,-89.456,37.4756,-89.4394
757348,CHAMPAIGN CO.,STALEY,2018,6,10,1316,EF0,0,0,0,80000,0,CST-6,0,0,0.06,30,2,S,2,6/10/2018,1317,40.0844,-88.3192,40.0842,-88.3181
757350,CHAMPAIGN CO.,SAVOY,2018,6,10,1319,EF0,0,0,0,20000,0,CST-6,0,0,0.06,20,3,WNW,3,6/10/2018,1320,40.0677,-88.2952,40.067,-88.2944
757748,MCLEAN CO.,CLARKSVILLE,2018,6,21,1402,EF0,0,0,0,0,0,CST-6,0,0,0.17,20,4,WNW,4,6/21/2018,1403,40.67,-88.93,40.668,-88.928
756879,WHITE CO.,GOSSETT,2018,6,26,841,EF0,0,0,0,20000,0,CST-6,0,0,0.71,100,1,N,1,6/26/2018,842,37.9334,-88.3673,37.9318,-88.3544
764054,KANE CO.,TROXEL,2018,6,26,1628,EF0,0,0,0,0,0,CST-6,0,0,0.01,20,2,NE,2,6/26/2018,1628,41.8497,-88.5735,41.8497,-88.5735
764318,WILL CO.,MANHATTAN,2018,6,26,1753,EF0,0,0,0,0,0,CST-6,0,0,0.1,25,3,SSE,1,6/26/2018,1754,41.3799,-87.9579,41.3811,-87.9569
764043,WILL CO.,MANHATTAN,2018,6,26,1754,EF1,1,0,0,30000,0,CST-6,0,0,1.12,100,1,SSW,1,6/26/2018,1759,41.4102,-87.9857,41.4262,-87.9893
758464,HENRY CO.,GERMAN CORNER,2018,6,26,1923,EF0,0,0,0,0,0,CST-6,0,0,0.01,10,2,NE,2,6/26/2018,1924,41.3169,-90.011,41.3169,-90.0107
757754,CHAMPAIGN CO.,CHANUTE AFB,2018,6,26,1927,EF1,1,0,0,37000,0,CST-6,0,0,3.88,75,3,SE,1,6/26/2018,1935,40.2725,-88.1022,40.3145,-88.0533
768766,JERSEY CO.,CHAUTAUQUA,2018,6,28,1611,EF0,0,0,0,0,0,CST-6,0,0,1.4,50,1,NNE,1,6/28/2018,1613,38.9829,-90.373,38.9644,-90.3625
757697,WILLIAMSON CO.,JOHNSTON CITY,2018,6,28,1812,EF0,0,0,0,35000,0,CST-6,0,0,0.3,75,1,E,1,6/28/2018,1813,37.82,-88.9117,37.82,-88.9062
780905,FULTON CO.,SMITHFIELD,2018,8,16,1538,EF0,0,0,0,30000,0,CST-6,0,0,3.15,100,1,E,3,8/16/2018,1548,40.4679,-90.2645,40.4514,-90.2087
778969,WILL CO.,MANHATTAN,2018,8,20,1731,EF0,0,0,0,0,0,CST-6,0,0,0.27,100,1,WNW,1,8/20/2018,1734,41.4267,-88.0027,41.4306,-88.0021
785033,COOK CO.,BERWYN,2018,9,3,1314,EF0,0,0,0,10000,0,CST-6,0,0,1.71,75,1,N,2,9/3/2018,1318,41.8693,-87.7457,41.877,-87.7141
788452,PIKE CO.,PLEASANT HILL,2018,12,1,1354,EF1,1,0,0,0,0,CST-6,0,0,1.65,25,1,ESE,2,12/1/2018,1358,39.4439,-90.851,39.4664,-90.8406
788453,PIKE CO.,DETROIT,2018,12,1,1429,EF0,0,0,0,0,0,CST-6,0,0,0.11,25,2,WNW,2,12/1/2018,1430,39.6319,-90.7143,39.6332,-90.713
788454,PIKE CO.,VALLEY CITY,2018,12,1,1440,EF1,1,0,0,0,0,CST-6,0,0,0.6,110,2,N,1,12/1/2018,1442,39.7272,-90.6537,39.7186,-90.6555
794977,SCHUYLER CO.,BROOKLYN,2018,12,1,1500,EF1,1,0,0,12000,0,CST-6,0,0,1.4,100,1,SSW,1,12/1/2018,1502,40.2219,-90.7732,40.2415,-90.7663
794980,MORGAN CO.,MEREDOSIA,2018,12,1,1501,EF0,0,0,0,0,0,CST-6,0,0,1.71,50,3,ENE,5,12/1/2018,1503,39.8559,-90.5192,39.8754,-90.4992
794982,CASS CO.,HAGENER,2018,12,1,1509,EF0,0,0,0,35000,0,CST-6,0,0,0.64,50,4,W,3,12/1/2018,1510,39.9115,-90.4667,39.9191,-90.4599
798889,MCDONOUGH CO.,INDUSTRY,2018,12,1,1518,EF0,0,0,0,0,0,CST-6,0,0,0.1,15,3,NW,3,12/1/2018,1519,40.36,-90.65,40.36,-90.65
794983,CASS CO.,BEARDSTOWN,2018,12,1,1525,EF1,1,0,0,200000,0,CST-6,0,0,4.23,200,1,SSE,4,12/1/2018,1533,40.0005,-90.4201,40.0529,-90.3788
798890,MCDONOUGH CO.,BARDOLPH,2018,12,1,1541,EF0,0,0,0,0,0,CST-6,0,0,0.1,15,2,SW,2,12/1/2018,1542,40.48,-90.59,40.48,-90.59
794985,MASON CO.,SNICARTE,2018,12,1,1544,EF0,0,0,0,0,0,CST-6,0,0,1.67,25,5,W,4,12/1/2018,1546,40.1203,-90.3157,40.139,-90.2956
794991,SCHUYLER CO.,BLUFF CITY,2018,12,1,1551,EF1,1,0,0,260000,0,CST-6,0,0,2.13,200,2,SW,0,12/1/2018,1555,40.1622,-90.2581,40.1844,-90.2302
794995,FULTON CO.,MARBLETOWN,2018,12,1,1555,EF1,1,0,0,350000,0,CST-6,0,0,13.48,450,4,SSW,1,12/1/2018,1618,40.1844,-90.2302,40.3652,-90.1343
788455,MACOUPIN CO.,STAUNTON,2018,12,1,1559,EF1,1,0,0,0,0,CST-6,0,0,1.39,50,2,ENE,2,12/1/2018,1601,39.031,-89.7523,39.0465,-89.7359
788456,MONTGOMERY CO.,LAKE LOU YAEGER,2018,12,1,1609,EF1,1,0,0,0,0,CST-6,0,0,8.03,75,3,W,3,12/1/2018,1629,39.2315,-89.6819,39.3352,-89.6143
788457,MONTGOMERY CO.,LITCHFIELD,2018,12,1,1616,EF2,2,0,0,0,0,CST-6,0,0,6.79,100,2,SSE,3,12/1/2018,1629,39.1522,-89.6324,39.2361,-89.5663
788458,MONTGOMERY CO.,BUTLER,2018,12,1,1632,EF1,1,0,0,0,0,CST-6,0,0,1.97,50,4,NNW,3,12/1/2018,1636,39.2584,-89.5486,39.2832,-89.5304
795004,FULTON CO.,MAPLES MILL,2018,12,1,1645,EF0,0,0,0,20000,0,CST-6,0,0,5.54,25,2,NNE,2,12/1/2018,1656,40.4543,-90.0113,40.5286,-89.9716
788459,MONTGOMERY CO.,HARVEL,2018,12,1,1647,EF0,0,0,0,0,0,CST-6,0,0,0.06,25,4,E,4,12/1/2018,1648,39.348,-89.4577,39.3488,-89.4571
795006,CHRISTIAN CO.,HARVEL,2018,12,1,1648,EF0,0,0,0,140000,0,CST-6,0,0,3.05,200,4,E,3,12/1/2018,1654,39.3488,-89.4572,39.3866,-89.4278
